_query_time,_type,_id,_session,_status,_short_title,_official_title,_passed_house,_passed_senate,_introduced,_top_subject,_sponsor_id,_sponsor_name,_sponsor_party,_n_cosponsors,_n_dem_cosponsors,_n_rep_cosponsors,_n_withdrawn_cosponsors
2021-02-26_00-29-10,hr,1027,116,PARSED,Fairness for Every Driver Act,To amend the Internal Revenue Code of 1986 to terminate the credit for new qualified plug-in electric drive motor vehicles and to provide for a Federal highway user fee on alternative fuel vehicles.,False,False,2019-02-06,Taxation,S001195,Jason Smith,R,5,0,5,0
2021-02-26_00-29-11,hr,1028,116,PARSED,RIGHT Act of 2019,"To reform certain ethics rules of the Federal Government, and for other purposes.",False,False,2019-02-06,Government Operations and Politics,S001175,Jackie Speier,D,0,0,0,0
2021-02-26_00-29-11,hr,1029,116,PARSED,Space Resources Institute Act,"To direct the Administrator of the National Aeronautics and Space Administration to submit to Congress a report on the merits of, and options for, establishing an institute relating to space resources, and for other purposes.",False,False,2019-02-06,"Science, Technology, Communications",T000470,Scott Tipton,R,4,3,1,0
2021-02-26_00-29-11,hr,1030,116,PARSED,Veteran Spouses Equal Treatment Act,"To amend title 38, United States Code, to amend the definition of the term ""spouse"" to recognize new State definitions of such term for the purpose of the laws administered by the Secretary of Veterans Affairs, and for other purposes.",False,False,2019-02-06,Armed Forces and National Security,T000468,Dina Titus,D,43,42,1,0
2021-02-26_00-29-12,hr,1031,116,PARSED,Pala Band of Mission Indians Land Transfer Act of 2020,"To take certain land located in San Diego County, California, into trust for the benefit of the Pala Band of Mission Indians, and for other purposes.",False,False,2019-02-06,Native Americans,V000130,Juan Vargas,D,1,0,1,0
2021-02-26_00-29-12,hr,1032,116,PARSED,To provide for the retention and service of transgender individuals in the Armed Forces.,To provide for the retention and service of transgender individuals in the Armed Forces.,False,False,2019-02-07,Armed Forces and National Security,S001175,Jackie Speier,D,28,27,1,0
2021-02-26_00-29-12,hr,1033,116,PARSED,REPAY Act,"To amend the Arms Export Control Act to modify certification and report requirements relating to sales of major defense equipment with respect to which nonrecurring costs of research, development, and production are waived or reduced under the Arms Export Control Act, and for other purposes.",False,False,2019-02-07,International Affairs,S001175,Jackie Speier,D,6,4,2,0
2021-02-26_00-29-13,hr,1034,116,PARSED,Phair Pricing Act of 2019,"To amend title XVIII of the Social Security Act to require pharmacy-negotiated price concessions to be included in negotiated prices at the point-of-sale under part D of the Medicare program, and for other purposes.",False,False,2019-02-07,Health,C001093,Doug Collins,R,77,18,59,0
2021-02-26_00-29-13,hr,1035,116,PARSED,Prescription Drug Price Transparency Act,"To amend title XVIII of the Social Security Act to provide for pharmacy benefits manager standards under the Medicare prescription drug program and Medicare Advantage program to further transparency of payment methodologies to pharmacies, and for other purposes.",False,False,2019-02-07,Health,C001093,Doug Collins,R,38,13,25,0
2021-02-26_00-29-13,hr,1036,116,PARSED,PARITY Act of 2019,"To amend the Truth in Lending Act to clarify the exclusion for seller-financers from the definition of mortgage originator, and for other purposes.",False,False,2019-02-07,Finance and Financial Sector,R000611,Denver Riggleman,R,0,0,0,0
2021-02-26_00-29-14,hr,1037,116,PARSED,Banking Transparency for Sanctioned Persons Act of 2019,"To increase transparency with respect to financial services benefitting state sponsors of terrorism, human rights abusers, and corrupt officials, and for other purposes.",True,False,2019-02-07,Finance and Financial Sector,R000611,Denver Riggleman,R,1,1,0,0
2021-02-26_00-29-14,hr,1038,116,PARSED,"To require the Treasury to take a more prominent role in coordinating AML/CFT policy and examinations across the Government, and for other purposes.","To require the Treasury to take a more prominent role in coordinating AML/CFT policy and examinations across the Government, and for other purposes.",False,False,2019-02-07,Finance and Financial Sector,R000611,Denver Riggleman,R,0,0,0,0
2021-02-26_00-29-14,hr,1039,116,PARSED,"To streamline requirements for currency transaction reports and suspicious activity reports, and for other purposes.","To streamline requirements for currency transaction reports and suspicious activity reports, and for other purposes.",False,False,2019-02-07,Finance and Financial Sector,R000611,Denver Riggleman,R,0,0,0,0
2021-02-26_00-29-15,hr,1040,116,PARSED,Flat Tax Act,To amend the Internal Revenue Code of 1986 to provide taxpayers a flat tax alternative to the current income tax system.,False,False,2019-02-07,Taxation,B001248,Michael C. Burgess,R,0,0,0,0
2021-02-26_00-29-15,hr,1041,116,PARSED,Critical Access Hospital Relief Act of 2019,To amend title XVIII of the Social Security Act to remove the 96-hour physician certification requirement for inpatient critical access hospital services.,False,False,2019-02-07,Health,S001172,Adrian Smith,R,7,2,5,0
2021-02-26_00-29-15,hr,1042,116,PARSED,PREPARED Act,To amend the Animal Welfare Act to require that covered persons develop and implement emergency contingency plans.,False,False,2019-02-07,Animals,T000468,Dina Titus,D,222,207,15,0
2021-02-26_00-29-16,hr,1043,116,PARSED,Employer Participation in Repayment Act of 2019,To amend the Internal Revenue Code of 1986 to extend the exclusion for employer-provided educational assistance to employer payments of qualified education loans.,False,False,2019-02-07,Taxation,P000608,Scott Peters,D,271,166,105,0
2021-02-26_00-29-16,hr,1044,116,PARSED,Fairness for High-Skilled Immigrants Act of 2020,"To amend the Immigration and Nationality Act to eliminate the per-country numerical limitation for employment-based immigrants, to increase the per-country numerical limitation for family-sponsored immigrants, and for other purposes.",True,True,2019-02-07,Immigration,L000397,Zoe Lofgren,D,311,203,108,0
2021-02-26_00-29-17,hr,1045,116,PARSED,Immigrant Detainee Legal Rights Act,"To provide for improvements in the treatment of detainees, and for other purposes.",False,False,2019-02-07,Immigration,F000454,Bill Foster,D,30,30,0,0
2021-02-26_00-29-17,hr,1046,116,PARSED,Medicare Negotiation and Competitive Licensing Act of 2019,To amend title XVIII of the Social Security Act to require the Secretary of Health and Human Services to negotiate prices of prescription drugs furnished under part D of the Medicare program.,False,False,2019-02-07,Health,D000399,Lloyd Doggett,D,127,127,0,0
2021-02-26_00-29-17,hr,1047,116,PARSED,"To give effect to more accurate maps of units of the John H. Chafee Coastal Barrier Resources System that were produced by digital mapping of such units, and for other purposes.","To give effect to more accurate maps of units of the John H. Chafee Coastal Barrier Resources System that were produced by digital mapping of such units, and for other purposes.",False,False,2019-02-07,Public Lands and Natural Resources,D000628,Neal Dunn,R,0,0,0,0
2021-02-26_00-29-18,hr,1048,116,PARSED,Yakima River Basin Water Enhancement Project Phase III Act,"To authorize phase III of the Yakima River Basin Water Enhancement Project, and for other purposes.",False,False,2019-02-07,Water Resources Development,N000189,Dan Newhouse,R,1,1,0,0
2021-02-26_00-29-18,hr,1049,116,PARSED,National Heritage Area Act of 2020,"To authorize a National Heritage Area Program, and for other purposes.",True,False,2019-02-07,Public Lands and Natural Resources,T000469,Paul Tonko,D,221,193,28,0
2021-02-26_00-29-18,hr,1050,116,PARSED,ANTIQUITIES Act,"To provide for the administration of certain national monuments, to establish a National Monument Enhancement Fund, and to establish certain wilderness areas in the States of New Mexico and Nevada.",False,False,2019-02-07,Public Lands and Natural Resources,H001080,Debra Haaland,D,113,113,0,0
2021-02-26_00-29-19,hr,1051,116,PARSED,Back Pay Fairness Act of 2019,"To amend section 1341 of title 31, United States Code, to require payment of interest on back pay for employees affected by a lapse in appropriations.",False,False,2019-02-07,Government Operations and Politics,S001185,Terri Sewell,D,5,5,0,0
2021-02-26_00-29-19,hr,1052,116,PARSED,To amend title XVIII of the Social Security Act to provide for direct payment to physician assistants under the Medicare program for certain services furnished by such physician assistants.,To amend title XVIII of the Social Security Act to provide for direct payment to physician assistants under the Medicare program for certain services furnished by such physician assistants.,False,False,2019-02-07,Health,S001185,Terri Sewell,D,17,10,7,0
2021-02-26_00-29-19,hr,1053,116,PARSED,Corporate Political Disclosure Act of 2019,"To amend the Securities Exchange Act of 1934 to direct the Securities and Exchange Commission to issue regulations to require public corporations to disclose political expenditures, and for other purposes.",False,False,2019-02-07,Finance and Financial Sector,C001112,Salud Carbajal,D,1,1,0,0
2021-02-26_00-29-20,hr,1054,116,PARSED,HBCU PARTNERS Act,"To strengthen the capacity and competitiveness of historically Black colleges and universities through robust public-sector, private-sector, and community partnerships and engagement, and for other purposes.",False,False,2019-02-07,Education,A000370,Alma Adams,D,11,8,3,0
2021-02-26_00-29-20,hr,1055,116,PARSED,"Global Health, Empowerment and Rights Act",To prohibit the application of certain restrictive eligibility requirements to foreign nongovernmental organizations with respect to the provision of assistance under part I of the Foreign Assistance Act of 1961.,False,False,2019-02-07,International Affairs,L000480,Nita M. Lowey,D,197,196,1,1
2021-02-26_00-29-20,hr,1056,116,PARSED,Frank and Jeanne Moore Wild Steelhead Special Management Area Designation Act,To designate the Frank and Jeanne Moore Wild Steelhead Special Management Area in the State of Oregon.,False,False,2019-02-07,Public Lands and Natural Resources,D000191,Peter A. DeFazio,D,0,0,0,0
2021-02-26_00-29-21,hr,1057,116,PARSED,Supreme Court Ethics Act,"To amend title 28, United States Code, to provide for a code of conduct for justices and judges of the courts of the United States.",False,False,2019-02-07,Law,J000288,Hank Johnson,D,52,52,0,0
2021-02-26_00-29-21,hr,1058,116,PARSED,"Autism Collaboration, Accountability, Research, Education, and Support Act of 2019","To reauthorize certain provisions of the Public Health Service Act relating to autism, and for other purposes.",True,True,2019-02-07,Health,S000522,Christopher H. Smith,R,173,127,46,0
2021-02-26_00-29-21,hr,1059,116,PARSED,"No Budget, No Recess Act","To ensure timely completion of the concurrent resolution on the budget and regular appropriation bills, and for other purposes.",False,False,2019-02-07,Congress,A000375,Jodey Arrington,R,20,3,17,0
2021-02-26_00-29-22,hr,1060,116,PARSED,BUILD Act,"To provide regulatory relief to charitable organizations that provide housing assistance, and for other purposes.",True,False,2019-02-07,Finance and Financial Sector,L000583,Barry Loudermilk,R,2,2,0,0
2021-02-26_00-29-22,hr,1061,116,PARSED,Fort Scott National Historic Site Boundary Modification Act,"To modify the boundary of the Fort Scott National Historic Site in the State of Kansas, and for other purposes.",False,False,2019-02-07,Public Lands and Natural Resources,W000824,Steven Watkins,R,3,1,2,0
2021-02-26_00-29-22,hr,1062,116,PARSED,National Cybersecurity Preparedness Consortium Act of 2019,"To authorize the Secretary of Homeland Security to work with cybersecurity consortia for training, and for other purposes.",False,False,2019-02-07,"Science, Technology, Communications",C001091,Joaquín Castro,D,9,4,5,0
2021-02-26_00-29-23,hr,1063,116,PARSED,Presidential Library Donation Reform Act of 2019,"To amend title 44, United States Code, to require information on contributors to Presidential library fundraising organizations, and for other purposes.",True,False,2019-02-07,Government Operations and Politics,C000984,Elijah E. Cummings,D,2,0,2,0
2021-02-26_00-29-23,hr,1064,116,PARSED,"To amend title 5, United States Code, to allow whistleblowers to disclose information to certain recipients.","To amend title 5, United States Code, to allow whistleblowers to disclose information to certain recipients.",True,False,2019-02-07,Government Operations and Politics,H001087,Katie Hill,D,2,0,2,0
2021-02-26_00-29-23,hr,1065,116,PARSED,Social Media Use in Clearance Investigations Act of 2019,To provide for a study on the use of social media in security clearance investigations.,True,False,2019-02-07,Government Operations and Politics,L000562,Stephen F. Lynch,D,2,0,2,0
2021-02-26_00-29-24,hr,1066,116,PARSED,American Food for American Schools Act of 2019,"To amend the Richard B. Russell National School Lunch Act to require a school food authority to make publicly available any waiver of the Buy American requirement, and for other purposes.",False,False,2019-02-07,Agriculture and Food,G000559,John Garamendi,D,22,14,8,0
2021-02-26_00-29-24,hr,1067,116,PARSED,Santa Ana River Wash Plan Land Exchange Act,"To direct the Secretary of the Interior to convey certain Federal lands in San Bernardino County, California, to the San Bernardino Valley Water Conservation District, and to accept in return certain non-Federal lands, and for other purposes.",False,False,2019-02-07,Public Lands and Natural Resources,A000371,Pete Aguilar,D,1,0,1,0
2021-02-26_00-29-24,hr,1068,116,PARSED,Working Families Relief Act of 2019,To amend the Internal Revenue Code of 1986 to ensure that the temporary refundable portion of the child tax credit is not less than the payroll taxes paid by the taxpayer.,False,False,2019-02-07,Taxation,B001305,Ted Budd,R,0,0,0,0
2021-02-26_00-29-25,hr,1069,116,PARSED,Shut Down Child Prison Camps Act,To prohibit the Department of Health and Human Services from operating unlicensed temporary emergency shelters for unaccompanied alien children.,False,False,2019-02-07,Immigration,C001080,Judy Chu,D,17,17,0,0
2021-02-26_00-29-25,hr,1070,116,PARSED,Student Loan Interest Tax Deduction Expansion Act,To amend the Internal Revenue Code of 1986 to increase the dollar and income limitations on the deduction for student loan interest.,False,False,2019-02-07,Taxation,C001084,David Cicilline,D,4,4,0,0
2021-02-26_00-29-25,hr,1071,116,PARSED,Student and Families Tax Reduction Act,To amend the Internal Revenue Code of 1986 to permanently extend the deduction for qualified tuition and related expenses.,False,False,2019-02-07,Taxation,C001084,David Cicilline,D,2,2,0,0
2021-02-26_00-29-26,hr,1072,116,PARSED,SAGA Act,"To amend title 18, United States Code, to limit the authority of States and localities to regulate conduct, or impose penalties or taxes, in relation to rifles or shotguns.",False,False,2019-02-07,Crime and Law Enforcement,C001092,Chris Collins,R,6,0,6,0
2021-02-26_00-29-26,hr,1073,116,PARSED,FAIR Act,"To increase the rates of pay under the statutory pay systems and for prevailing rate employees by 3.6 percent, and for other purposes.",False,False,2019-02-07,Government Operations and Politics,C001078,Gerald E. Connolly,D,52,52,0,0
2021-02-26_00-29-26,hr,1074,116,PARSED,Protecting America’s Workers Act,"To amend the Occupational Safety and Health Act of 1970 to expand coverage under the Act, to increase protections for whistleblowers, to increase penalties for high gravity violations, to adjust penalties for inflation, to provide rights for victims or their family members, and for other purposes.",False,False,2019-02-07,Labor and Employment,C001069,Joe Courtney,D,44,44,0,0
2021-02-26_00-29-27,hr,1075,116,PARSED,FAFSA Fairness Act of 2019,To amend the Higher Education Act of 1965 to amend the process by which students with certain special circumstances apply for Federal financial aid.,False,False,2019-02-07,Education,C000984,Elijah E. Cummings,D,23,23,0,0
2021-02-26_00-29-27,hr,1076,116,PARSED,Fair Chance Act,"To prohibit Federal agencies and Federal contractors from requesting that an applicant for employment disclose criminal history record information before the applicant has received a conditional offer, and for other purposes.",False,False,2019-02-07,Government Operations and Politics,C000984,Elijah E. Cummings,D,25,23,2,0
2021-02-26_00-29-27,hr,1077,116,PARSED,CBO Show Your Work Act,"To require the Congressional Budget Office to make publicly available the fiscal and mathematical models, data, and other details of computations used in cost analysis and scoring.",False,False,2019-02-07,Economics and Public Finance,D000626,Warren Davidson,R,14,0,14,0
2021-02-26_00-29-27,hr,1078,116,PARSED,Repatriate Our Patriots Act,"To prohibit the removal from the United States of certain veterans, to expedite their naturalization, and for other purposes.",False,False,2019-02-07,Immigration,G000581,Vicente Gonzalez,D,41,39,2,1
2021-02-26_00-29-28,hr,1079,116,PARSED,Creating Advanced Streamlined Electronic Services for Constituents Act of 2019,"To require the Director of the Office of Management and Budget to issue guidance on electronic consent forms, and for other purposes.",True,True,2019-02-07,Government Operations and Politics,G000577,Garret Graves,R,3,1,2,0
2021-02-26_00-29-28,hr,1080,116,PARSED,Fairness for Farm Workers Act,"To amend the Fair Labor Standards Act of 1938 to provide increased labor law protections for agricultural workers, and for other purposes.",False,False,2019-02-07,Labor and Employment,G000551,Raúl M. Grijalva,D,66,66,0,1
2021-02-26_00-29-28,hr,1081,116,PARSED,Protect European Energy Security Act,"To require reports by the Secretary of State, the Secretary of the Treasury, and the Director of National Intelligence relating to construction of the Nord Stream 2 pipeline, and for other purposes.",False,False,2019-02-07,International Affairs,H001064,Denny Heck,D,21,8,13,0
2021-02-26_00-29-29,hr,1082,116,PARSED,SASCA,"To plan, develop, and make recommendations to increase access to sexual assault examinations for survivors by holding hospitals accountable and supporting the providers that serve them.",False,False,2019-02-07,Health,J000298,Pramila Jayapal,D,1,0,1,0
2021-02-26_00-29-29,hr,1083,116,PARSED,Harriet Tubman Tribute Act of 2019,"To require the Secretary of the Treasury to redesign $20 Federal reserve notes so as to include a likeness of Harriet Tubman, and for other purposes.",False,False,2019-02-07,Finance and Financial Sector,K000386,John Katko,R,31,25,6,0
2021-02-26_00-29-29,hr,1084,116,PARSED,Family Savings Act of 2019,"To amend the Internal Revenue Code of 1986 to encourage retirement and family savings, and for other purposes.",False,False,2019-02-07,Taxation,K000376,Mike Kelly,R,11,0,11,0
2021-02-26_00-29-30,hr,1085,116,PARSED,Give it Back to the Taxpayers Act,To require any amounts remaining in Members' Representational Allowances at the end of a fiscal year to be deposited in the Treasury and used for deficit reduction or to reduce the Federal debt.,False,False,2019-02-07,Congress,L000589,Debbie Lesko,R,6,0,6,0
2021-02-26_00-29-30,hr,1086,116,PARSED,Hold the LYNE Act,"To prohibit the research and development, production, and deployment of the Trident D5 low-yield nuclear warhead, and for other purposes.",False,False,2019-02-07,Armed Forces and National Security,L000582,Ted Lieu,D,35,35,0,0
2021-02-26_00-29-30,hr,1087,116,PARSED,Providing Accountability Through Transparency Act of 2019,"To require each agency, in providing notice of a rulemaking, to include a link to a 100-word plain language summary of the proposed rule.",False,False,2019-02-07,Government Operations and Politics,L000569,Blaine Luetkemeyer,R,11,0,11,0
2021-02-26_00-29-31,hr,1088,116,PARSED,FIRST Act,"To authorize the Society of the First Infantry Division to make modifications to the First Division Monument located on Federal land in Presidential Park in District of Columbia, and for other purposes.",True,False,2019-02-07,Public Lands and Natural Resources,M001198,Roger Marshall,R,0,0,0,0
2021-02-26_00-29-31,hr,1089,116,PARSED,Monetary Metals Tax Neutrality Act of 2019,To amend the Internal Revenue Code of 1986 to clarify that gain or loss on the sale or exchange of certain coins or bullion is exempt from recognition.,False,False,2019-02-07,Taxation,M001195,Alex Mooney,R,0,0,0,0
2021-02-26_00-29-31,hr,1090,116,PARSED,District of Columbia National Guard Home Rule Act,"To extend to the Mayor of the District of Columbia the same authority over the National Guard of the District of Columbia as the Governors of the several States exercise over the National Guard of those States with respect to administration of the National Guard and its use to respond to natural disasters and other civil disturbances, while ensuring that the President retains control of the National Guard of the District of Columbia to respond to homeland defense emergencies.",False,False,2019-02-07,Government Operations and Politics,N000147,Eleanor Holmes Norton,D,5,5,0,0
2021-02-26_00-29-32,hr,1091,116,PARSED,To clarify certain land descriptions under the Northern Arizona Land Exchange and Verde River Basin Partnership Act of 2005.,To clarify certain land descriptions under the Northern Arizona Land Exchange and Verde River Basin Partnership Act of 2005.,False,False,2019-02-07,Public Lands and Natural Resources,O000171,Tom O'Halleran,D,0,0,0,0
2021-02-26_00-29-32,hr,1092,116,PARSED,Servicemembers and Veterans Empowerment and Support Act of 2019,"To amend title 38, United States Code, to expand health care and benefits from the Department of Veterans Affairs for military sexual trauma, and for other purposes.",False,False,2019-02-07,Armed Forces and National Security,P000597,Chellie Pingree,D,26,26,0,0
2021-02-26_00-29-32,hr,1093,116,PARSED,Stop Price Gouging Act,"To amend the Internal Revenue Code of 1986 to establish an excise tax on certain prescription drugs which have been subject to a price spike, and for other purposes.",False,False,2019-02-07,Taxation,P000607,Mark Pocan,D,1,1,0,0
2021-02-26_00-29-33,hr,1094,116,PARSED,World Language Advancement and Readiness Act of 2019,To authorize the Secretary of Defense to make grants to support the study of world languages in elementary schools and secondary schools.,False,False,2019-02-07,Education,P000523,David E. Price,D,26,24,2,0
2021-02-26_00-29-33,hr,1095,116,PARSED,Disaster Certainty Act of 2019,To amend the Internal Revenue Code of 1986 to automatically postpone certain deadlines in the case of taxpayers located in a disaster area.,False,False,2019-02-07,Taxation,R000597,Tom Rice,R,2,0,2,0
2021-02-26_00-29-33,hr,1096,116,PARSED,Promoting Internet Freedom and Innovation Act of 2019,To amend the Communications Act of 1934 to provide for open internet requirements for providers of broadband internet access service.,False,False,2019-02-07,"Science, Technology, Communications",M001159,Cathy McMorris Rodgers,R,28,0,28,0
2021-02-26_00-29-34,hr,1097,116,PARSED,Justice Safety Valve Act of 2019,"To amend title 18, United States Code, to prevent unjust and irrational criminal punishments.",False,False,2019-02-07,Crime and Law Enforcement,S000185,Robert C. Scott,D,5,4,1,0
